ESNTL_ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ROAD_NM_CD,FCLTY_ROAD_NM_ADDR,LNM_ADDR,ADDR_ENG_NM,ADSTRD_CD,BULD_NM,BULD_MANAGE_CD,TEL_NO,ZIP_NO,HMPG_URL,FCLTY_LA,FCLTY_LO,ORIGIN_NM,ADIT_DC,UPDT_DT,REGIST_DT
KCKRSPO23N000001764,관광명소,관광명소_축제,(코로나로 일정 미정)해미벚꽃축제,44,충남,44210,서산시,4421039021,해미면 읍내리,,경상남도 진주시 남강로1번길 96-6 (판문동),경상남도 진주시 판문동 산171-1,"96-6 Namgang-ro 1beon-gil, Jinju-si, Gyeongsangnam-do",4421039000,,4817012900201710001200347,416603844,,https://www.seosan.go.kr/tour/index.do,36,126,문화정보원,벚꽃축제 및 공연,20240604,20240604
KCKRSPO23N000001765,관광명소,관광명소_축제,(코로나로 일정 미정)서산어리굴젓축제,44,충남,44210,서산시,4421032034,부석면 간월도리,,전라남도 완도군 완도읍 청해진서로 1161-8,전라남도 완도군 완도읍 대신리 1089-3,"1161-8 Cheonghaejinseo-ro, Wando-eup, Wando-gun, Jeollanam-do",4421032000,,4689025030110220009001613,416602069,,https://www.seosan.go.kr/tour/index.do,36,126,문화정보원,어리굴젓 캐기 체험 및 판매,20240604,20240604
KCKRSPO23N000001766,관광명소,관광명소_축제,2022 청양고추구기자 축제,44,충남,44790,청양군,4479025021,청양읍 읍내리,,강원특별자치도 태백시 통골길 112 (통동),강원특별자치도 태백시 통동 산67-39,"112 Tonggol-gil, Taebaek-si, Gangwon-do",4479025000,,4219011200100490005006753,419402193,,www.칠갑마루.com,36,126,문화정보원,공연+전시+판매+체험+부대행사 등,20240604,20240604
KCKRSPO23N000001767,관광명소,관광명소_축제,한진포구바지락갯벌체험축제(취소),44,충남,44270,당진시,4427025337,송악읍 한진리,443000000000,충청남도 당진시 송악읍 한진포구길 50-1,충청남도 당진시 송악읍 한진리 95-17,,4427025300,,,413566098,31720,,36,126,문화정보원,바지락갯벌체험+바지락 중량달기+맨손으로 물고기 잡기+불꽃놀이,20240604,20240604
KCKRSPO23N000001768,관광명소,관광명소_축제,백제 어울마당,44,충남,44150,공주시,4415010700,웅진동,,충청남도 공주시 웅진동 55,충청남도 공주시 웅진동 55,,4415054000,,,418408112,32555,,36,127,문화정보원,공연 및 체험프로그램 운영,20240604,20240604
KCKRSPO23N000001769,관광명소,관광명소_축제,제1회 유구색동수국정원 꽃축제,44,충남,44150,공주시,4415025024,유구읍 유구리,,충청남도 공주시 유구읍 유구리 648-17,충청남도 공주시 유구읍 유구리 648-17,,4415025000,,,418408111,,,36,126,문화정보원,공식+기획 행사+경관조성+체험프로그램+편의시설 운영 등,20240604,20240604
KCKRSPO23N000001770,관광명소,관광명소_축제,연포 해맞이 행사,44,충남,44825,태안군,4482533026,근흥면 도황리,,충청남도 태안군 근흥면 도황리 1526-170,충청남도 태안군 근흥면 도황리 1526-170,,4482533000,,,416702768,32130,,36,126,문화정보원,신년 해맞이 소원 풍선 날리기,20240604,20240604
KCKRSPO23N000001771,관광명소,관광명소_축제,백화산 해맞이 행사,44,충남,44825,태안군,4482525028,태안읍 상옥리,,충청남도 태안군 태안읍 상옥리 산139-2,충청남도 태안군 태안읍 상옥리 산139-2,,4482525000,,,416702768,32140,,36,126,문화정보원,신년 해맞이 소원 풍선 날리기,20240604,20240604
KCKRSPO23N000001772,관광명소,관광명소_축제,윤봉길평화축제,44,충남,44810,예산군,4481036027,덕산면 시량리,,울산광역시 울주군 서생면 간절곶해안길 227,울산광역시 울주군 서생면 대송리 산28,"227 Ganjeolgothaean-gil, Seosaeng-myeon, Ulju-gun, Ulsan",4481036000,,3171031025200280000028225,413397317,32407,http://www.ybgfestival.net/,36,126,문화정보원,"윤봉길의사의 상해의거 90주년 기념행사, 전시·체험행사, 온라인이벤트",20240604,20240604
KCKRSPO23N000001773,관광명소,관광명소_축제,2022 음성명작페스티벌,43,충북,43770,음성군,4377025321,금왕읍 무극리,438000000000,충청북도 음성군 금왕읍 무극로244번길 16-21,충청북도 음성군 금왕읍 무극리 519-10,,4377025300,,,438713692,27633,http://www.esmjf.com,36,127,문화정보원,명작대동놀이+ 명작장터+ 음성명작 모창가요제 등 공연 및 체험,20240604,20240604
KCKRSPO23N000001774,관광명소,관광명소_축제,증평인삼골축제,43,충북,43745,증평군,4374525032,증평읍 송산리,,강원특별자치도 춘천시 남산면 남이섬길 1,강원특별자치도 춘천시 남산면 방하리 197 남이섬,"1 Namiseom-gil, Namsan-myeon, Chuncheon-si, Gangwon-do",4374525000,남이섬,4211040030101970000000334,438353977,,https://www.jp.go.kr/tour/prog/tursmCn/sub03_01/view.do?progNo=p00000006356hw4uR8as,36,127,문화정보원,"핵심프로그램(인삼캐기체험·홍삼포크삼겹살대잔치)+인삼, 홍삼포크를 테마로 한 공연·전시·체험프로그램 운영+개막 공연 및 문화공연(열린콘서트·인삼골합창제·인삼골군악콘서트)+경연행사(국제청소년페스티벌·인삼장사씨름대회·인삼골가요제·증평인삼어린이사생대회·백곡김득신백일장)+기타 전시·체험행사·참여행사 등",20240604,20240604
KCKRSPO23N000001775,관광명소,관광명소_축제,2022 충청남도체육대회,44,충청남도,44180,보령시,4418036023,창동리,442000000000,충청남도 보령시 남포면 보령남로 343,충청남도 보령시 남포면 창동리 342 대천종합경기장,"343 Boryeongnam-ro, Nampo-myeon, Boryeong-si, Chungcheongnam-do",4418036023,대천종합경기장,4418036023106360001002980,419367330,33494,http://www.cn2022.kr/,36,126,문화정보원,단체종목5+개인단체5+체급종목5+기록종목5+생활체육종목10,20240604,20240604
KCKRSPO23N000001776,관광명소,관광명소_축제,제68회 백제문화제,44,충청남도,44150,공주시,4415012000,신관동,442000000000,충청남도 공주시 금벽로 368 (신관동),충청남도 공주시 신관동 553,"368 Geumbyeok-ro, Gongju-si, Chungcheongnam-do",4415012000,,4415012000105530000759980,418408112,32573,https://www.baekje.org/kor/,36,127,문화정보원,웅진성퍼레이드+체험마당+무대공연+농특산품전시 및 판매,20240604,20240604
KCKRSPO23N000001777,관광명소,관광명소_축제,당진해나루황토고구마홍보 판촉행사,44,충청남도,44270,당진시,4427031029,진관리,443000000000,충청남도 당진시 고대면 고대로 33,충청남도 당진시 고대면 진관리 349-20 게이트볼경기장,"33 Godae-ro, Godae-myeon, Dangjin-si, Chungcheongnam-do",4427031029,게이트볼경기장,4483031029103490002058211,413504744,31793,,36,126,문화정보원,고구마 캐기+어린이사생대회+농산물 구매+노래자랑,20240604,20240604
KCKRSPO23N000001778,관광명소,관광명소_축제,왜목마을해넘이해맞이축제,44,충청남도,44270,당진시,4427032025,교로리,443000000000,충청남도 당진시 석문면 왜목길 26,충청남도 당진시 석문면 교로리 844-4 왜목하우스,"26 Waemok-gil, Seongmun-myeon, Dangjin-si, Chungcheongnam-do",4427032025,왜목하우스,4483032025108440004093025,413503591,31700,,37,126,문화정보원,소원적기+달짚태우기+대붓퍼포먼스+노래자랑+불꽃놀이+퓨전국악,20240604,20240604
KCKRSPO23N000001779,관광명소,관광명소_축제,장고항실치축제(취소),44,충청남도,44270,당진시,4427032024,장고항리,443000000000,충청남도 당진시 석문면 장고항로 298-5,충청남도 당진시 석문면 장고항리 577 평택해양경찰서 당진파출소,"298-5 Janggohang-ro, Seongmun-myeon, Dangjin-si, Chungcheongnam-do",4427032024,평택해양경찰서 당진파출소,4483032024105770000079322,413504271,31701,,37,126,문화정보원,실치회시식+맨손으로 물고기잡기+뱅어포만들기+장고항관련 퀴즈,20240604,20240604
KCKRSPO23N000001780,관광명소,관광명소_축제,순성매화벚꽃축제(취소),44,충청남도,44270,당진시,4427036031,갈산리,443000000000,충청남도 당진시 순성면 갈산길 101-9,충청남도 당진시 순성면 갈산리 406-4 갈산리마을회관,"101-9 Galsan-gil, Sunseong-myeon, Dangjin-si, Chungcheongnam-do",4427036031,갈산리마을회관,4483036031104060004084277,,31755,,36,126,문화정보원,시낭송+풍물행사+공연+플리마켓+벚꽃사진대회,20240604,20240604
KCKRSPO23N000001781,관광명소,관광명소_축제,순성왕매실&당진맥주 축제,44,충청남도,44270,당진시,4427036021,봉소리,443000000000,충청남도 당진시 순성면 매실로 398,충청남도 당진시 순성면 봉소리 1419-1 순성왕매실영농조합,"398 Maesil-ro, Sunseong-myeon, Dangjin-si, Chungcheongnam-do",4427036021,순성왕매실영농조합,4483036021114190001000001,413521446,31757,,36,126,문화정보원,매실따기+남원천 걷기행사+맥주 시음 및 맞추기+매실활용 콘테스트,20240604,20240604
KCKRSPO23N000001782,관광명소,관광명소_축제,삽교호조개구이축제(취소),44,충청남도,44270,당진시,4427038028,운정리,443000000000,충청남도 당진시 신평면 삽교천3길 79,충청남도 당진시 신평면 운정리 197-3,"79 Sapgyocheon 3-gil, Sinpyeong-myeon, Dangjin-si, Chungcheongnam-do",4427038028,,4483038028101970003044819,413636680,31744,,36,126,문화정보원,바지락 빨리까기+삽교호 일몰여행+수산물 깜짝 경매+불꽃놀이,20240604,20240604
KCKRSPO23N000001783,관광명소,관광명소_축제,당진해나루농특산물한마당행사,44,충청남도,44270,당진시,4427038028,운정리,443000000000,충청남도 당진시 신평면 삽교천3길 79,충청남도 당진시 신평면 운정리 197-3,"79 Sapgyocheon 3-gil, Sinpyeong-myeon, Dangjin-si, Chungcheongnam-do",4427038028,,4483038028101970003044819,413504744,31744,,36,126,문화정보원,농업인의날 기념식및 시상+난타공연+읍면노래자랑,20240604,20240604
KCKRSPO23N000001784,관광명소,관광명소_축제,합덕제연호문화축제,44,충청남도,44270,당진시,4427025031,합덕리,443000000000,충청남도 당진시 합덕읍 덕평로 379-9,충청남도 당진시 합덕읍 합덕리 304-3 합덕수리민속박물관,"379-9 Deokpyeong-ro, Hapdeok-eup, Dangjin-si, Chungcheongnam-do",4427025031,합덕수리민속박물관,4483025331103040003004677,,31812,,36,126,문화정보원,연지카누+깡통열차+시 전시회+서예 전시회+,20240604,20240604
KCKRSPO23N000001785,관광명소,관광명소_축제,제25회 보령머드축제,44,충청남도,44180,보령시,4418011000,신흑동,442000000000,충청남도 보령시 대해로 897-15 (신흑동),충청남도 보령시 신흑동 2022,"897-15 Daehae-ro, Boryeong-si, Chungcheongnam-do",4418011000,,4418011000120220000016691,419300891,33487,http://www.mudfestival.or.kr,36,126,문화정보원,보령해양머드박람회 연계 프로그램 40여종,20240604,20240604
KCKRSPO23N000001786,관광명소,관광명소_축제,류방택 별축제,44,충청남도,44210,서산시,4421031025,애정리,442000000000,충청남도 서산시 인지면 무학로 1353-4,충청남도 서산시 인지면 애정리 151-8,"1353-4 Muhak-ro, Inji-myeon, Seosan-si, Chungcheongnam-do",4421031025,,4421031025101510009000001,416618009,32016,https://www.seosan.go.kr/tour/index.do,36,126,문화정보원,천문과학 관련 체험,20240604,20240604
KCKRSPO23N000001787,관광명소,관광명소_축제,외암민속마을 짚풀문화제,44,충청남도,44200,아산시,4420031023,외암리,442000000000,충청남도 아산시 송악면 외암민속길 5,충청남도 아산시 송악면 외암리 258-3,"5 Oeamminsok-gil, Songak-myeon, Asan-si, Chungcheongnam-do",4420031023,,4420031023102580001056647,415368458,31557,www.oeam.co.kr,36,127,문화정보원,전통문화(짚&풀)를 주제로한 공연/재연/체험행사 프로그램,20240604,20240604
KCKRSPO23N000001788,관광명소,관광명소_축제,예산황토사과축제,44,충청남도,44810,예산군,4481025024,주교리,448000000000,충청남도 예산군 예산읍 역전로 61-4,충청남도 예산군 예산읍 주교리 228-13,"61-4 Yeokjeon-ro, Yesan-eup, Yesan-gun, Chungcheongnam-do",4481025024,,4481025024102200002002917,413397317,32431,http://yesan-apple.co.kr/,36,126,문화정보원,예산황토사과의 우수성 홍보,20240604,20240604
KCKRSPO23N000001789,관광명소,관광명소_축제,제23회 칠갑산장승문화축제,44,충청남도,44790,청양군,4479032025,장곡리,448000000000,충청남도 청양군 대치면 장곡길 119-17,충청남도 청양군 대치면 장곡리 75,"119-17 Janggok-gil, Daechi-myeon, Cheongyang-gun, Chungcheongnam-do",4479032025,,4479032025100750000012809,419402193,33360,,36,126,문화정보원,대장승퍼레이드+장승대제+전통 장승깎기,20240604,20240604
KCKRSPO23N000001790,관광명소,관광명소_축제,남이흥장군문화제,44,충청남도,44270,당진시,4427033024,도이리,443000000000,충청남도 당진시 대호지면 충장1길 73-48,충청남도 당진시 대호지면 도이리 373-6,"73-48 Chungjang 1-gil, Daehoji-myeon, Dangjin-si, Chungcheongnam-do",4427033024,,4483033024103730001059010,413531517,31797,http://www.chungjanggong.or.kr/,36,126,문화정보원,장군행렬 재연행사+학생 백일장+풍물놀이+무예시범+호패만들기,20240604,20240604
KCKRSPO23N000001791,관광명소,관광명소_축제,면천진달래민속축제(취소),44,충청남도,44270,당진시,4427035021,성상리,443000000000,충청남도 당진시 면천면 면천서문1길 69,충청남도 당진시 면천면 성상리 771-2,"69 Myeoncheonseomun 1-gil, Myeoncheon-myeon, Dangjin-si, Chungcheongnam-do",4427035021,,4483035021107710002000001,413563848,31804,,36,126,문화정보원,두견주 빚기체험+진달래 사생대회+남북화합대공연+진달래분재전시,20240604,20240604
KCKRSPO23N000001792,관광명소,관광명소_축제,해나루황토감자축제,44,충청남도,44270,당진시,4427025336,부곡리,443000000000,충청남도 당진시 송악읍 송악로 1024,충청남도 당진시 송악읍 부곡리 187-8,"1024 Songak-ro, Songak-eup, Dangjin-si, Chungcheongnam-do",4427025336,,4483025636101870008070060,413556080,31723,,36,126,문화정보원,온라인홍보판촉+감자캐기체험(현장),20240604,20240604
KCKRSPO23N000001793,관광명소,관광명소_축제,팔봉산 감자축제,44,충청남도,44210,서산시,4421033022,양길리,442000000000,충청남도 서산시 팔봉면 팔봉산로 100,충청남도 서산시 팔봉면 양길리 812-3 관광안내소,"100 Palbongsan-ro, Palbong-myeon, Seosan-si, Chungcheongnam-do",4421033022,관광안내소,4421033022108120003000001,416603937,31923,https://www.seosan.go.kr/tour/index.do,36,126,문화정보원,감자캐기 체험+판매,20240604,20240604
KCKRSPO23N000001794,관광명소,관광명소_축제,금산삼계탕축제,44,충청남도,44710,금산군,4471025021,신대리,447000000000,충청남도 금산군 금산읍 인삼광장로 30,충청남도 금산군 금산읍 신대리 392 금산인삼관,"30 Insamgwangjang-ro, Geumsan-eup, Geumsan-gun, Chungcheongnam-do",4471025021,금산인삼관,4471025021103920000017768,417504147,32739,http://www.insamfestival.co.kr/,36,127,문화정보원,ㅇ삼계탕 사연 공모+먹방 콘테스트+라이브 커머스+쉐프 요리쇼+삼계탕 요리경연대회+대형 가마솥 요리 시연+가족 단위 물놀이 행사 등,20240604,20240604
KCKRSPO23N000001795,관광명소,관광명소_축제,(코로나로 일정 미정)지곡 왕산포 서산갯마을축제,44,충청남도,44210,서산시,4421034025,중왕리,442000000000,충청남도 서산시 지곡면 어름들2길 66,충청남도 서산시 지곡면 중왕리 196 중앙어촌계수산물간이집하장,"66 Eoreumdeul 2-gil, Jigok-myeon, Seosan-si, Chungcheongnam-do",4421034025,중앙어촌계수산물간이집하장,4421034025101960000010783,416602069,31917,https://www.seosan.go.kr/tour/index.do,36,126,문화정보원,갯벌 바지락 캐기 체험 및 공연,20240604,20240604
